Stunde_im_Auswertezeitraum;Datum;Uhrzeit;Aussentemperatur_C;Windgeschwindigkeit_m_s;Windrichtung_Grad;Schedule_AN_1_Mittel;Schedule_AN_2_Mittel;Schedule_AN_3_Mittel;Schedule_AB_1_Mittel;Schedule_AB_2_Mittel;Schedule_AB_3_Mittel;Heizlast_AFN_E+_W;Volumenstrom_AFN_E+_m3_s;Luftwechsel_AFN_E+_1_h;Zonentemperatur_AFN_E+_C;Heizlast_WSOA_W;Volumenstrom_WSOA_m3_s;Luftwechsel_WSOA_1_h;Zonentemperatur_WSOA_C;Heizlast_DFR_DEFAULT_W;Volumenstrom_DFR_DEFAULT_m3_s;Luftwechsel_DFR_DEFAULT_1_h;Zonentemperatur_DFR_DEFAULT_C;Heizlast_DFR_BLAST_W;Volumenstrom_DFR_BLAST_m3_s;Luftwechsel_DFR_BLAST_1_h;Zonentemperatur_DFR_BLAST_C;Heizlast_DFR_DOE-2_W;Volumenstrom_DFR_DOE-2_m3_s;Luftwechsel_DFR_DOE-2_1_h;Zonentemperatur_DFR_DOE-2_C
2138;31.03.;01:00;5,55;5,10;220,0;0,1495;0,0573;0,0541;0,0000;0,0000;0,0000;17737,8;0,590375;0,19679;17,000;52075,3;3,226388;1,07546;17,000;18889,6;0,703336;0,23445;17,000;23710,2;1,070138;0,35671;17,000;19418,5;0,743361;0,24779;17,000
2139;31.03.;02:00;6,06;6,42;225,1;0,1089;0,1535;0,1479;0,0000;0,0000;0,0000;21310,5;0,895079;0,29836;17,000;94620,2;6,753184;2,25106;17,000;22979,7;1,062409;0,35414;17,000;31643,6;1,749727;0,58324;17,000;26811,8;1,367254;0,45575;17,000
2140;31.03.;03:00;7,06;8,51;230,0;0,0000;0,0945;0,1033;0,0000;0,0000;0,0000;15904,6;0,535770;0,17859;17,000;64237,9;4,719674;1,57322;17,000;15843,7;0,549075;0,18303;17,000;20704,7;0,967679;0,32256;17,000;19827,2;0,891938;0,29731;17,000
2141;31.03.;04:00;7,80;10,82;230,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;11913,5;0,235738;0,07858;17,000;10091,8;0,073620;0,02454;17,000;10101,3;0,073523;0,02451;17,000;10103,0;0,073570;0,02452;17,000;10103,1;0,073543;0,02451;17,000
2142;31.03.;05:00;10,34;12,30;235,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;11235,3;0,283694;0,09456;17,000;9546,0;0,073006;0,02434;17,000;9554,6;0,072911;0,02430;17,000;9556,1;0,072957;0,02432;17,000;9556,2;0,072931;0,02431;17,000
2143;31.03.;06:00;10,82;10,78;240,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;10171,7;0,244284;0,08143;17,000;8919,5;0,072894;0,02430;17,000;8927,2;0,072803;0,02427;17,000;8928,6;0,072847;0,02428;17,000;8928,7;0,072822;0,02427;17,000
2144;31.03.;07:00;9,66;10,32;245,1;0,0000;0,0653;0,0000;0,0000;0,0000;0,0000;2094,8;0,412305;0,13744;17,000;19217,1;2,453504;0,81783;17,007;566,9;0,228749;0,07625;17,009;1836,3;0,385013;0,12834;17,007;2022,8;0,407266;0,13576;17,007
2145;31.03.;08:00;10,76;12,37;250,0;0,0000;0,0873;0,0000;0,0000;0,0637;0,0000;2046,7;0,536318;0,17877;17,000;28874,1;3,878319;1,29277;17,079;1775,4;0,431654;0,14388;17,034;4334,4;0,844083;0,28136;17,005;5210,2;0,964569;0,32152;17,005
2146;31.03.;09:00;11,96;12,84;244,9;0,0000;0,0000;0,1527;0,0000;0,0889;0,0000;3069,0;0,935839;0,31195;17,002;35418,6;6,793451;2,26448;17,011;1595,7;0,643610;0,21454;17,074;5584,7;1,334288;0,44476;17,032;7117,9;1,610433;0,53681;17,020
2147;31.03.;10:00;12,65;12,86;245,1;0,0000;0,0461;0,0000;0,0397;0,0000;0,0000;689,7;0,683445;0,22782;17,113;8608,6;2,269944;0,75665;17,157;0,0;0,275035;0,09168;17,228;398,9;0,521345;0,17378;17,177;821,7;0,629788;0,20993;17,167
2148;31.03.;11:00;13,01;13,40;250,0;0,0637;0,1065;0,0000;0,1129;0,0000;0,0000;4715,4;1,827624;0,60921;17,022;34845,2;8,581589;2,86053;17,000;280,4;0,739585;0,24653;17,180;3612,3;1,554435;0,51815;17,076;5223,4;1,936282;0,64543;17,058
2149;31.03.;12:00;14,37;13,15;250,0;0,1383;0,1360;0,0000;0,0000;0,0000;0,0597;0,0;1,735557;0,57852;17,095;35518,9;13,450172;4,48339;17,000;0,0;0,855535;0,28518;17,308;1086,8;1,753714;0,58457;17,164;1758,7;2,217074;0,73902;17,116
2150;31.03.;13:00;15,35;13,15;255,1;0,1033;0,0167;0,0000;0,0381;0,0533;0,0929;0,0;1,051683;0,35056;17,273;8887,9;6,145692;2,04856;17,174;0,0;0,784086;0,26136;17,498;0,0;1,575886;0,52530;17,251;0,8;2,018214;0,67274;17,140
2151;31.03.;14:00;15,15;13,65;254,9;0,0000;0,0000;0,0000;0,1145;0,0993;0,0000;0,0;0,543743;0,18125;17,621;0,0;0,071912;0,02397;17,710;0,0;0,572987;0,19100;17,697;0,0;1,166080;0,38869;17,455;0,0;1,495362;0,49845;17,344
2152;31.03.;15:00;14,95;13,65;250,0;0,0000;0,0000;0,0000;0,0349;0,0000;0,0000;0,0;0,377009;0,12567;17,802;0,0;0,072015;0,02400;17,918;0,0;0,154060;0,05135;17,940;0,0;0,251252;0,08375;17,800;0,0;0,301365;0,10046;17,739
2153;31.03.;16:00;14,65;12,59;250,0;0,0661;0,0000;0,0000;0,1177;0,0000;0,0000;3168,7;1,266580;0,42219;17,175;7795,9;3,168008;1,05600;17,199;837,7;0,502960;0,16765;17,279;2451,0;0,960574;0,32019;17,163;3320,0;1,190776;0,39693;17,130
2154;31.03.;17:00;14,40;11,04;250,0;0,0865;0,0000;0,0000;0,0000;0,0661;0,0000;2915,8;0,425307;0,14177;17,000;12913,2;3,806862;1,26895;17,000;2535,5;0,429915;0,14330;17,000;3970,3;0,769654;0,25655;17,000;4592,7;0,921826;0,30728;17,000
2155;31.03.;18:00;13,89;7,66;255,1;0,0000;0,0000;0,0000;0,0000;0,0865;0,0000;3023,7;0,249486;0,08316;17,000;2335,4;0,072081;0,02403;17,000;2727,0;0,275125;0,09171;17,000;3579,6;0,431284;0,14376;17,000;3881,0;0,483011;0,16100;17,000
2156;31.03.;19:00;12,89;4,85;254,9;0,0000;0,0000;0,0000;0,0469;0,0000;0,0000;3529,7;0,146859;0,04895;17,000;3072,8;0,072317;0,02411;17,000;3410,6;0,183039;0,06101;17,000;3881,3;0,214325;0,07144;17,000;3835,0;0,181331;0,06044;17,000
2157;31.03.;20:00;11,84;4,09;239,8;0,0000;0,0000;0,0000;0,1057;0,0000;0,0000;4737,1;0,208617;0,06954;17,000;3851,0;0,072570;0,02419;17,000;5123,5;0,322593;0,10753;17,000;5756,3;0,384159;0,12805;17,000;5297,4;0,288457;0,09615;17,000
2158;31.03.;21:00;10,69;4,67;230,0;0,0000;0,0000;0,0000;0,0485;0,0373;0,0000;5730,6;0,207649;0,06922;17,000;4599,9;0,072849;0,02428;17,000;5994,5;0,276959;0,09232;17,000;6906,0;0,364791;0,12160;17,000;6486,7;0,298452;0,09948;17,000
2159;31.03.;22:00;9,39;8,29;245,2;0,0000;0,0000;0,0000;0,1463;0,1519;0,1527;12865,8;0,886802;0,29560;17,000;5314,6;0,073167;0,02439;17,000;14776,9;1,148675;0,38289;17,000;23376,9;2,078805;0,69294;17,000;23422,4;2,068808;0,68960;17,000
2160;31.03.;23:00;7,84;10,04;280,3;0,0000;0,0000;0,0000;0,1105;0,1161;0,0000;12062,1;0,613157;0,20439;17,000;6053,0;0,073568;0,02452;17,000;11735,6;0,617292;0,20576;17,000;17918,2;1,178714;0,39290;17,000;18192,9;1,199105;0,39970;17,000
2161;01.04.;00:00;6,19;6,15;259,3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7688,1;0,124851;0,04162;17,000;6978,3;0,074011;0,02467;17,000;6859,7;0,074036;0,02468;17,000;7022,5;0,074038;0,02468;17,000;7080,5;0,074037;0,02468;17,000
2162;01.04.;01:00;4,69;3,10;220,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7675,9;0,050698;0,01690;17,000;7943,5;0,074421;0,02481;17,000;7835,9;0,074446;0,02482;17,000;7982,3;0,074448;0,02482;17,000;8034,7;0,074447;0,02482;17,000
2163;01.04.;02:00;3,49;2,85;209,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8580,1;0,046798;0,01560;17,000;8948,3;0,074762;0,02492;17,000;8850,2;0,074786;0,02493;17,000;8982,6;0,074788;0,02493;17,000;9030,0;0,074787;0,02493;17,000
2164;01.04.;03:00;2,75;2,60;194,9;0,0349;0,0397;0,0605;0,0000;0,0000;0,0000;14626,5;0,339351;0,11312;17,000;16042,2;0,444403;0,14813;17,000;15305,9;0,405526;0,13518;17,000;17714,8;0,542607;0,18087;17,000;12943,7;0,254219;0,08474;17,000
2165;01.04.;04:00;2,40;2,04;190,0;0,1583;0,1583;0,1583;0,0000;0,0000;0,0000;28996,3;1,095002;0,36500;17,000;25585,6;0,954615;0,31821;17,000;30293,9;1,236725;0,41224;17,000;37423,4;1,650445;0,55015;17,000;18900,8;0,556805;0,18560;17,000
2166;01.04.;05:00;2,20;1,50;195,1;0,1121;0,1543;0,0865;0,0557;0,0000;0,0000;27344,7;0,953958;0,31799;17,000;21836,2;0,686642;0,22888;17,000;28443,9;1,075476;0,35849;17,000;33866,5;1,384899;0,46163;17,000;16761,0;0,388111;0,12937;17,000
2167;01.04.;06:00;2,86;1,80;200,0;0,1527;0,1057;0,0000;0,0969;0,0000;0,0000;24700,1;0,817590;0,27253;17,000;22673,1;0,745208;0,24840;17,000;25964,7;0,942644;0,31421;17,000;30612,3;1,219016;0,40634;17,000;17110,5;0,398704;0,13290;17,000
2168;01.04.;07:00;5,07;2,61;194,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1589,5;0,036624;0,01221;17,000;2066,1;0,074322;0,02477;17,000;2001,1;0,074327;0,02478;17,000;2086,6;0,074324;0,02477;17,000;2117,1;0,074340;0,02478;17,000
2169;01.04.;08:00;8,74;3,86;200,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;475,9;0,049474;0,01649;17,000;685,3;0,073337;0,02445;17,000;635,8;0,073342;0,02445;17,001;701,0;0,073339;0,02445;17,000;724,9;0,073355;0,02445;17,000
2170;01.04.;09:00;11,76;4,60;210,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,071874;0,02396;17,076;0,0;0,072598;0,02420;17,078;0,0;0,072604;0,02420;17,083;0,0;0,072599;0,02420;17,076;0,0;0,072614;0,02420;17,074
2171;01.04.;10:00;12,90;5,67;230,3;0,0493;0,0000;0,0000;0,0000;0,0453;0,0693;90,8;0,571998;0,19067;17,147;2150,9;1,037231;0,34574;17,148;0,0;0,458716;0,15291;17,152;245,5;0,614650;0,20488;17,112;99,8;0,547783;0,18259;17,124
2172;01.04.;11:00;13,61;5,38;250,0;0,1033;0,0549;0,0000;0,0000;0,1073;0,1343;2266,5;1,445221;0,48174;17,036;9117,5;3,261309;1,08710;17,022;906,7;1,011958;0,33732;17,108;2328,0;1,338583;0,44619;17,085;1738,8;1,169078;0,38969;17,092
2173;01.04.;12:00;14,25;5,17;255,1;0,0645;0,0977;0,0000;0,0000;0,0000;0,1017;0,0;0,592199;0,19740;17,238;6406,8;3,196263;1,06542;17,092;0,0;0,691318;0,23044;17,262;286,3;0,849016;0,28301;17,225;0,0;0,708338;0,23611;17,248
2174;01.04.;13:00;15,06;6,71;254,9;0,0881;0,0000;0,0653;0,0000;0,0000;0,1527;0,0;0,963613;0,32120;17,400;6649,7;4,091598;1,36387;17,148;0,0;0,788635;0,26288;17,441;0,0;1,090658;0,36355;17,356;0,0;1,065838;0,35528;17,370
2175;01.04.;14:00;15,70;6,69;255,1;0,0000;0,0000;0,0873;0,0000;0,0000;0,0000;0,0;0,214544;0,07151;17,665;2095,8;2,391889;0,79730;17,399;0,0;0,275989;0,09200;17,686;0,0;0,367446;0,12248;17,614;0,0;0,372775;0,12426;17,616
2176;01.04.;15:00;15,80;5,13;254,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0621;0,0;0,147998;0,04933;17,897;0,0;0,071834;0,02394;17,818;0,0;0,217305;0,07243;17,911;0,0;0,251887;0,08396;17,868;0,0;0,225600;0,07520;17,874
2177;01.04.;16:00;16,05;3,34;255,1;0,0000;0,0000;0,0000;0,0373;0,0000;0,0905;0,0;0,148647;0,04955;17,327;146,6;0,071623;0,02387;17,283;50,6;0,370161;0,12339;17,304;174,8;0,382505;0,12750;17,269;101,3;0,289375;0,09646;17,286
2178;01.04.;17:00;15,94;2,35;249,8;0,0000;0,0645;0,0000;0,1153;0,0000;0,0000;1423,4;0,242789;0,08093;17,000;2184,2;0,630958;0,21032;17,000;1710,6;0,490815;0,16360;17,000;1802,5;0,449120;0,14971;17,000;1556,8;0,273762;0,09125;17,000
2179;01.04.;18:00;14,13;2,61;173,9;0,0000;0,0881;0,0000;0,0000;0,0000;0,0000;1845,4;0,100291;0,03343;17,000;3056,8;0,536125;0,17871;17,000;2193,0;0,277841;0,09261;17,000;2299,9;0,261218;0,08707;17,000;2090,1;0,168354;0,05612;17,000
2180;01.04.;19:00;11,23;3,10;125,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2807,3;0,048875;0,01629;17,000;3180,7;0,072694;0,02423;17,000;2889,5;0,072688;0,02423;17,000;3023,3;0,072688;0,02423;17,000;3014,9;0,072690;0,02423;17,000
2181;01.04.;20:00;9,24;3,35;150,2;0,0000;0,0000;0,0000;0,0605;0,0000;0,1527;7246,9;0,398306;0,13277;17,000;16005,2;1,360705;0,45357;17,000;8737,9;0,581800;0,19393;17,000;10079,0;0,715407;0,23847;17,000;7506,2;0,432300;0,14410;17,000
2182;01.04.;21:00;8,24;3,85;165,1;0,0000;0,0000;0,0000;0,0921;0,0000;0,0000;6572,0;0,199562;0,06652;17,000;9770,0;0,512542;0,17085;17,000;7382,6;0,293767;0,09792;17,000;8195,3;0,364853;0,12162;17,000;7001,6;0,243923;0,08131;17,000
2183;01.04.;22:00;6,88;3,85;190,3;0,0000;0,0000;0,0000;0,0525;0,0517;0,1527;11922,4;0,523033;0,17434;17,000;7366,7;0,163476;0,05449;17,000;13649,8;0,692679;0,23089;17,000;16731,0;0,939103;0,31303;17,000;12121,7;0,558672;0,18622;17,000
2184;01.04.;23:00;7,02;3,35;194,8;0,0000;0,0000;0,0000;0,1001;0,1009;0,1527;14461,6;0,692059;0,23069;17,000;7060,0;0,073802;0,02460;17,000;16807,8;0,924557;0,30819;17,000;20326,7;1,216453;0,40548;17,000;13964,2;0,671827;0,22394;17,000
2185;02.04.;00:00;6,73;2,85;190,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7055,3;0,033620;0,01121;17,000;7627,0;0,073901;0,02463;17,000;7459,6;0,073897;0,02463;17,000;7545,3;0,073901;0,02463;17,000;7546,3;0,073895;0,02463;17,000
2186;02.04.;01:00;5,14;2,85;194,9;0,0621;0,0629;0,0445;0,0000;0,0000;0,0000;12650,9;0,379869;0,12662;17,000;15850,0;0,621993;0,20733;17,000;13821,5;0,485389;0,16180;17,000;15931,7;0,632689;0,21090;17,000;11665,1;0,322986;0,10766;17,000
2187;02.04.;02:00;5,21;3,61;200,2;0,1375;0,0897;0,1487;0,0000;0,0000;0,0000;19519,1;0,814254;0,27142;17,000;33304,5;1,856648;0,61888;17,000;21327,1;0,985008;0,32834;17,000;26692,7;1,371042;0,45701;17,000;18060,5;0,742393;0,24746;17,000
2188;02.04.;03:00;6,67;3,85;220,2;0,1057;0,0453;0,1121;0,0000;0,0000;0,0000;15187,0;0,562573;0,18752;17,000;37933,3;2,504431;0,83481;17,000;16606,3;0,707820;0,23594;17,000;19662,3;0,959841;0,31995;17,000;15159,3;0,579093;0,19303;17,000
2189;02.04.;04:00;8,72;5,18;235,1;0,0000;0,1073;0,0000;0,0000;0,0000;0,0000;10996,3;0,278109;0,09270;17,000;25163,3;1,751246;0,58375;17,000;11385,5;0,329808;0,10994;17,000;12606,1;0,450083;0,15003;17,000;11602,2;0,346250;0,11542;17,000
2190;02.04.;05:00;9,95;5,63;234,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8750,5;0,104270;0,03476;17,000;8534,5;0,072958;0,02432;17,000;8429,5;0,072952;0,02432;17,000;8487,5;0,072949;0,02432;17,000;8490,7;0,072957;0,02432;17,000
2191;02.04.;06:00;10,35;5,16;230,0;0,0000;0,0000;0,0469;0,0000;0,0000;0,0000;8714,0;0,162186;0,05406;17,000;13516,6;0,787508;0,26250;17,000;8814,4;0,184068;0,06136;17,000;9242,8;0,233131;0,07771;17,000;8983,8;0,198799;0,06627;17,000
2192;02.04.;07:00;11,67;5,95;235,1;0,0000;0,0000;0,1057;0,0000;0,0000;0,0605;1051,7;0,402981;0,13433;17,046;11006,4;1,961460;0,65382;17,041;1329,9;0,465019;0,15501;17,046;2278,1;0,643332;0,21444;17,031;1834,1;0,559393;0,18646;17,037
2193;02.04.;08:00;13,11;7,78;255,2;0,1527;0,0000;0,0000;0,0000;0,0000;0,0921;390,1;0,594914;0,19830;17,097;20282,8;5,418797;1,80627;17,019;560,1;0,647863;0,21595;17,113;1917,4;0,992233;0,33074;17,085;1897,6;1,000213;0,33340;17,085
2194;02.04.;09:00;13,96;8,74;270,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,201272;0,06709;17,287;0,0;0,072101;0,02403;17,283;0,0;0,072038;0,02401;17,314;0,0;0,072048;0,02402;17,295;0,0;0,072048;0,02402;17,294
2195;02.04.;10:00;15,11;9,27;264,9;0,0000;0,0000;0,0000;0,1527;0,0000;0,0000;0,0;0,345160;0,11505;17,515;0,0;0,071887;0,02396;17,568;0,0;0,428884;0,14296;17,531;0,0;0,687720;0,22924;17,476;0,0;0,774868;0,25829;17,465
2196;02.04.;11:00;16,01;10,81;260,0;0,0389;0,0437;0,0000;0,0389;0,0000;0,0000;0,0;1,566319;0,52211;17,694;565,8;3,903868;1,30129;17,632;0,0;0,355639;0,11855;17,765;0,0;0,607220;0,20241;17,701;0,0;0,732198;0,24407;17,681
2197;02.04.;12:00;16,30;11,30;260,0;0,1137;0,1089;0,0167;0,1137;0,0685;0,0477;757,1;5,008837;1,66961;17,431;4421,1;11,308664;3,76955;17,217;0,0;1,167465;0,38916;17,859;0,0;2,147918;0,71597;17,702;0,0;2,651883;0,88396;17,637
2198;02.04.;13:00;16,05;10,28;265,1;0,0000;0,1527;0,1360;0,0000;0,0841;0,1049;0,0;2,689147;0,89638;17,541;8885,0;12,986188;4,32873;17,165;0,0;1,188697;0,39623;17,943;0,0;2,083588;0,69453;17,730;0,0;2,481315;0,82710;17,647
2199;02.04.;14:00;15,75;8,74;280,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,196323;0,06544;18,079;0,0;0,071791;0,02393;17,803;0,0;0,071926;0,02398;18,222;0,0;0,071892;0,02396;18,094;0,0;0,071878;0,02396;18,050
2200;02.04.;15:00;15,65;7,69;274,8;0,0341;0,0000;0,0000;0,0000;0,0000;0,1527;0,0;0,952978;0,31766;18,273;0,0;1,110957;0,37032;18,204;0,0;0,510328;0,17011;18,393;0,0;0,738226;0,24608;18,295;0,0;0,753109;0,25104;18,269
2201;02.04.;16:00;15,80;7,20;265,1;0,1185;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,303614;0,10120;17,448;3801,1;3,887474;1,29582;17,134;0,0;0,348977;0,11633;17,694;0,0;0,474578;0,15819;17,564;0,0;0,487658;0,16255;17,543
2202;02.04.;17:00;15,64;6,69;270,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0573;0,0;0,183730;0,06124;17,137;219,6;0,071638;0,02388;17,000;0,0;0,205802;0,06860;17,248;0,0;0,257494;0,08583;17,143;0,0;0,256015;0,08534;17,124
2203;02.04.;18:00;13,83;4,88;295,4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0953;611,3;0,176428;0,05881;17,009;718,5;0,072008;0,02400;17,000;394,5;0,295501;0,09850;17,034;1051,1;0,362085;0,12070;17,007;1049,6;0,327061;0,10902;17,004
2204;02.04.;19:00;11,03;2,53;320,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1113,6;0,038057;0,01269;17,000;1680,3;0,072668;0,02422;17,000;1049,4;0,072717;0,02424;17,000;1258,9;0,072708;0,02424;17,000;1313,4;0,072707;0,02424;17,000
2205;02.04.;20:00;9,45;2,31;309,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2273,8;0,037065;0,01236;17,000;2924,7;0,073112;0,02437;17,000;2230,8;0,073160;0,02439;17,000;2465,6;0,073152;0,02438;17,000;2530,0;0,073151;0,02438;17,000
2206;02.04.;21:00;9,25;3,61;294,9;0,0000;0,0000;0,0000;0,0461;0,0613;0,0000;5190,2;0,232566;0,07752;17,000;4023,7;0,073164;0,02439;17,000;5653,2;0,329515;0,10984;17,000;6583,4;0,405961;0,13532;17,000;5450,7;0,273209;0,09107;17,000
2207;02.04.;22:00;8,99;3,85;279,8;0,0000;0,0000;0,0000;0,1415;0,1471;0,0525;9862,0;0,627924;0,20931;17,000;4819,2;0,073242;0,02441;17,000;11790,6;0,887691;0,29590;17,000;14440,5;1,147901;0,38263;17,000;10567,9;0,726524;0,24217;17,000
2208;02.04.;23:00;8,50;2,84;270,0;0,0000;0,0000;0,0000;0,1177;0,1583;0,1001;11514,4;0,691229;0,23041;17,000;5462,8;0,073405;0,02447;17,000;13802,9;0,973484;0,32449;17,000;16076,8;1,183178;0,39439;17,000;10529,8;0,617028;0,20568;17,000
2209;03.04.;00:00;6,67;2,86;249,7;0,0000;0,0000;0,0000;0,0000;0,0913;0,0000;7648,5;0,213841;0,07128;17,000;6296,4;0,073907;0,02464;17,000;8186,3;0,293208;0,09774;17,000;8875,4;0,339512;0,11317;17,000;7228,7;0,184072;0,06136;17,000
2210;03.04.;01:00;3,98;3,35;230,0;0,1360;0,0429;0,1527;0,0000;0,0000;0,0000;18623,9;0,771915;0,25731;17,000;55826,1;3,196415;1,06547;17,000;19495,0;0,882549;0,29418;17,000;25333,4;1,246723;0,41557;17,000;15681,8;0,625407;0,20847;17,000
2211;03.04.;02:00;2,65;3,10;235,1;0,0167;0,1097;0,0000;0,0000;0,0000;0,0000;12999,6;0,339408;0,11314;17,000;28859,0;1,295149;0,43172;17,000;13228,2;0,384077;0,12803;17,000;15793,3;0,528556;0,17619;17,000;11596,5;0,274839;0,09161;17,000
2212;03.04.;03:00;3,87;3,35;250,2;0,0461;0,0357;0,0000;0,0000;0,0000;0,0000;11368,8;0,227966;0,07599;17,000;26268,6;1,277601;0,42587;17,000;11680,2;0,273074;0,09102;17,000;13042,2;0,359305;0,11977;17,000;11108,6;0,220409;0,07347;17,000
2213;03.04.;04:00;5,86;3,09;260,0;0,1065;0,1169;0,1527;0,0000;0,0000;0,0000;18886,7;0,786237;0,26208;17,000;71804,6;4,912790;1,63760;17,000;20819,0;0,981900;0,32730;17,000;24870,0;1,286243;0,42875;17,000;16602,4;0,639731;0,21324;17,000
2214;03.04.;05:00;4,37;2,60;239,7;0,0000;0,0000;0,0000;0,0000;0,1527;0,0000;14382,6;0,367878;0,12263;17,000;9789,9;0,074559;0,02485;17,000;15090,6;0,445841;0,14861;17,000;17277,7;0,580859;0,19362;17,000;12668,4;0,275873;0,09196;17,000
2215;03.04.;06:00;3,11;2,85;209,8;0,0685;0,0000;0,0000;0,0000;0,0000;0,0000;12278,4;0,197990;0,06600;17,000;16375,7;0,451131;0,15038;17,000;12678,2;0,242095;0,08070;17,000;13941,3;0,313076;0,10436;17,000;11694,0;0,173478;0,05783;17,000
2216;03.04.;07:00;6,24;2,59;220,3;0,0841;0,1527;0,0000;0,0000;0,0000;0,0000;6466,5;0,500130;0,16671;17,000;17595,3;1,420288;0,47343;17,000;7833,6;0,645333;0,21511;17,000;10315,7;0,818549;0,27285;17,000;4765,2;0,391550;0,13052;17,000
2217;03.04.;08:00;9,97;2,35;260,3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,038817;0,01294;17,069;8,2;0,073027;0,02434;17,039;0,0;0,073014;0,02434;17,056;0,0;0,073012;0,02434;17,049;0,2;0,073010;0,02434;17,048
2218;03.04.;09:00;12,32;3,36;290,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,056508;0,01884;17,299;0,0;0,072508;0,02417;17,265;0,0;0,072499;0,02417;17,293;0,0;0,072495;0,02417;17,282;0,0;0,072493;0,02416;17,279
2219;03.04.;10:00;13,50;4,61;274,6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,085551;0,02852;17,607;0,0;0,072305;0,02410;17,588;0,0;0,072297;0,02410;17,619;0,0;0,072294;0,02410;17,607;0,0;0,072292;0,02410;17,604
2220;03.04.;11:00;14,21;4,59;270,3;0,0000;0,0653;0,0000;0,0485;0,1527;0,0000;0,0;0,697715;0,23257;17,744;0,0;1,366563;0,45552;17,482;0,0;0,698628;0,23288;17,758;0,0;0,840558;0,28019;17,704;0,0;0,662143;0,22071;17,747
2221;03.04.;12:00;14,95;3,85;300,2;0,1527;0,0873;0,0405;0,1041;0,0517;0,0613;0,0;0,966187;0,32206;17,817;2134,9;3,633310;1,21110;17,335;0,0;1,239341;0,41311;17,763;0,0;1,390003;0,46333;17,687;0,0;1,010268;0,33676;17,812
2222;03.04.;13:00;15,51;2,84;284,6;0,0000;0,0645;0,1121;0,0000;0,1009;0,0913;0,0;0,561121;0,18704;18,114;0,0;2,025761;0,67525;17,559;0,0;0,936307;0,31210;18,006;0,0;0,956234;0,31874;17,960;0,0;0,609221;0,20307;18,110
2223;03.04.;14:00;15,85;2,10;275,2;0,0000;0,0881;0,0000;0,0000;0,0000;0,0000;0,0;0,116866;0,03896;18,567;0,0;0,881548;0,29385;18,061;0,0;0,278388;0,09280;18,474;0,0;0,263202;0,08773;18,450;0,0;0,162406;0,05414;18,547
2224;03.04.;15:00;16,10;2,35;315,4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0;0,032042;0,01068;18,923;0,0;0,071930;0,02398;18,684;0,0;0,071984;0,02399;18,882;0,0;0,071977;0,02399;18,858;0,0;0,071990;0,02400;18,903
2225;03.04.;16:00;15,84;2,60;229,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0445;0,0;0,061597;0,02053;18,442;0,0;0,141202;0,04707;18,243;0,0;0,176248;0,05875;18,397;0,0;0,174672;0,05822;18,373;0,0;0,128498;0,04283;18,415
2226;03.04.;17:00;15,04;2,04;15,1;0,0000;0,0000;0,0000;0,0000;0,0405;0,1081;0,0;0,169284;0,05643;17,954;0,0;0,407643;0,13588;17,712;0,0;0,420496;0,14017;17,837;0,0;0,393500;0,13117;17,821;0,0;0,213345;0,07112;17,915
2227;03.04.;18:00;14,09;2,06;40,3;0,0000;0,0000;0,0693;0,0000;0,1121;0,0000;0,0;0,283241;0,09441;17,638;267,2;0,654664;0,21822;17,340;0,0;0,498266;0,16609;17,472;0,0;0,480099;0,16003;17,467;0,0;0,256143;0,08538;17,631
2228;03.04.;19:00;11,16;3,11;85,4;0,0000;0,0000;0,0833;0,0000;0,0000;0,0461;0,0;0,224731;0,07491;17,349;4656,8;0,743385;0,24779;17,144;0,0;0,378569;0,12619;17,168;50,8;0,412771;0,13759;17,137;0,0;0,258293;0,08610;17,325
